replica_index,checkpoint_index,selected,effective_rank,spectral_concentration,minimum_eigenvalue,maximum_eigenvalue,condition_number,diagonal_minimum,diagonal_maximum,symmetry_error,off_diagonal_mean,off_diagonal_standard_deviation
3,9,False,26.63540627453438,0.2325456853201492,0.048860795364459725,16.74328934305074,342.6732867969121,0.9999999999999967,1.0000000000000027,4.440892098500626e-16,0.20947705632926103,0.1634731447232844
3,10,False,26.264507598830757,0.235155432452306,0.047375078736726126,16.931191136566028,357.3860263252845,0.9999999999999964,1.000000000000003,3.3306690738754696e-16,0.21166541363071142,0.16570700295361612
4,0,True,26.460622756026055,0.24022624243726984,0.0395170415464891,17.296289455483418,437.691911605668,0.9999999999999967,1.0000000000000027,5.551115123125783e-16,0.2191635533378686,0.1502237192960998
4,1,False,27.004987315373295,0.2350730943412614,0.04008296408568626,16.925262792570834,422.255768220866,0.9999999999999984,1.000000000000004,3.885780586188048e-16,0.2138943300902363,0.14883174304343297
4,2,False,27.846413399390293,0.22490444381938116,0.04066158178063319,16.193119954995453,398.24126966718535,0.9999999999999982,1.0000000000000027,3.3306690738754696e-16,0.20336850128478853,0.14845273381514906
4,3,False,28.517877868353253,0.21311304523284705,0.04064148833300898,15.344139256764993,377.5486549862028,0.9999999999999976,1.0000000000000036,3.3306690738754696e-16,0.19095281170696465,0.15110588898208752
4,4,False,28.65872081342261,0.20557867240762176,0.039745700069865754,14.801664413348742,372.4092011797526,0.999999999999996,1.0000000000000013,4.440892098500626e-16,0.18279668549997688,0.15555316064636743
4,5,False,28.45684494192939,0.2029342029561558,0.03834605692656422,14.611262612843213,381.0368988087864,0.9999999999999971,1.0000000000000018,3.3306690738754696e-16,0.17973917659701624,0.1593766001387548
4,6,False,28.150276415055302,0.20294858203666905,0.036808399889879564,14.612297906640176,396.9826982524664,0.9999999999999978,1.000000000000003,4.440892098500626e-16,0.17951759283041605,0.16210861777668997
4,7,False,27.839326197758623,0.2040795544026339,0.03530259871194922,14.693727916989623,416.2222740847713,0.9999999999999958,1.0000000000000022,3.3306690738754696e-16,0.18051007584252002,0.16406135792517137
4,8,False,27.552699488928532,0.20561608090703823,0.033886352778470366,14.804357825306742,436.8825976076323,0.9999999999999969,1.0000000000000013,3.885780586188048e-16,0.18195359575071393,0.1655429504500564
4,9,False,27.29291198366733,0.2072804007997838,0.03256662580241362,14.924188857584436,458.2663536631528,0.9999999999999978,1.000000000000003,4.440892098500626e-16,0.18354411973981216,0.16675105153282813
4,10,False,27.05409409446325,0.20898818406562975,0.031330554689145904,15.047149252725347,480.2707581151844,0.9999999999999973,1.0000000000000027,4.440892098500626e-16,0.18518550536326692,0.16780341014687597
5,0,False,30.7945252298827,0.19161849834503614,0.05478186137672629,13.796531880842608,251.8448905188894,0.9999999999999971,1.0000000000000036,4.440892098500626e-16,0.1728734662958805,0.14335695372550905
5,1,False,31.274881102340697,0.18879210633437923,0.05530011516314485,13.593031656075304,245.80476217768305,0.9999999999999971,1.0000000000000018,4.440892098500626e-16,0.1705222528261346,0.1409911962637319
5,2,False,31.66798665361669,0.18578013123387338,0.05544269243216569,13.37616944883889,241.26118090683775,0.9999999999999976,1.0000000000000036,3.3306690738754696e-16,0.16798208540600398,0.13938124235846416
5,3,False,31.737270605434052,0.18403475036846495,0.05475742826214172,13.250502026529475,241.98547022871466,0.9999999999999971,1.0000000000000022,3.3306690738754696e-16,0.16658496698923247,0.13960881003870862
5,4,True,31.2781055910199,0.185480594126035,0.05291595497091367,13.354602777074518,252.37384044973103,0.9999999999999967,1.0000000000000022,4.440892098500626e-16,0.168131020166021,0.14226858298901404
5,5,False,30.278729788391757,0.19119020694854638,0.05000774982408171,13.765694900295344,275.2712319334621,0.9999999999999978,1.0000000000000036,2.7755575615628914e-16,0.17364932875229913,0.14699641403346564
5,6,False,28.934572934739833,0.20040448226847724,0.04656308847728824,14.429122723330359,309.8832829864444,0.999999999999996,1.0000000000000027,4.440892098500626e-16,0.18242973189032646,0.15291834777695132
5,7,False,27.53090439365897,0.21097128550448352,0.04327204012695899,15.189932556322812,351.03342739921584,0.9999999999999956,1.0000000000000027,3.3306690738754696e-16,0.19242899489657936,0.15908094314670992
5,8,False,26.298691582297284,0.2207754989968297,0.040599085150952466,15.895835927771731,391.5318748850874,0.9999999999999967,1.0000000000000018,3.3306690738754696e-16,0.20166533309229082,0.16461660760449634
5,9,False,25.329924140155736,0.22880414614495795,0.03863092038657104,16.47389852243697,426.4433349655231,0.9999999999999962,1.0000000000000027,4.440892098500626e-16,0.20921805496472354,0.1690534760448055
5,10,False,24.606615254975896,0.23502598544708178,0.03722175986337368,16.92187095218989,454.6230757036575,0.9999999999999967,1.0000000000000049,4.440892098500626e-16,0.2150799373986484,0.17238664440196422
6,0,True,27.105646393096364,0.22795486019708663,0.03746513565721923,16.412749934190245,438.08062205768744,0.9999999999999973,1.000000000000004,3.3306690738754696e-16,0.20564420041074688,0.15661308548462186
6,1,False,27.100374304229327,0.22606513396512845,0.03747303688749944,16.27668964548925,434.3573672546128,0.9999999999999971,1.0000000000000027,3.3306690738754696e-16,0.20308971811619825,0.15834809094438634
6,2,False,27.004803013551687,0.22381077949718844,0.03721066838929359,16.114376123797584,433.05795948653474,0.9999999999999984,1.000000000000004,4.440892098500626e-16,0.20006231028469698,0.1610270048939866
6,3,False,26.82682928049682,0.2215790738878134,0.03668086602695586,15.953693319922571,434.93229707822593,0.9999999999999978,1.000000000000003,4.440892098500626e-16,0.19705061176160238,0.1642861973173058
6,4,False,26.607717703604923,0.21968014484286677,0.03597731750425843,15.81697042868641,439.637291657841,0.9999999999999969,1.0000000000000044,5.551115123125783e-16,0.1944384755941025,0.16759359128062418
6,5,False,26.375479257657553,0.21837420706299462,0.035193593138246076,15.722942908535622,446.75582986861787,0.9999999999999978,1.000000000000003,4.440892098500626e-16,0.19251025744576594,0.17060627947605142
6,6,False,26.134596095498996,0.21783887795652043,0.034398570130672886,15.684399212869481,455.960790035393,0.9999999999999984,1.000000000000003,3.3306690738754696e-16,0.19143631002072445,0.17323571528642598
6,7,False,25.878721441329397,0.21815562882600326,0.03363277628346369,15.707205275472235,467.0207758969644,0.9999999999999967,1.0000000000000027,4.440892098500626e-16,0.19128226451386524,0.1755305395181788
6,8,False,25.601033492077075,0.219336770657895,0.03288842633851389,15.792247487368432,480.17644033259717,0.9999999999999958,1.0000000000000018,3.3306690738754696e-16,0.19204658659056134,0.17757349311663326
6,9,False,25.298200646134266,0.22135343929918702,0.03211392686189958,15.93744762954146,496.27838096778737,0.9999999999999969,1.000000000000003,4.440892098500626e-16,0.19369068975467524,0.17943519686837972
6,10,False,24.97150449856437,0.22414275997523614,0.03124998831587283,16.13827871821701,516.4251120701981,0.9999999999999969,1.000000000000003,4.440892098500626e-16,0.19614538917713795,0.18116120171121197
7,0,True,28.936223975677002,0.21781834431921773,0.05485013382816096,15.682920790983687,285.9231089593407,0.999999999999998,1.0000000000000027,3.3306690738754696e-16,0.1973947212883902,0.14667079568149374
7,1,False,29.263025046792446,0.2164121965425419,0.056630357424103675,15.581678151063016,275.14709176868024,0.999999999999998,1.000000000000003,6.661338147750939e-16,0.19625341341159439,0.1448787699734469
7,2,False,29.922164131902537,0.21200847496908434,0.05922077618894101,15.264610197774072,257.75768539529224,0.9999999999999964,1.0000000000000022,3.3306690738754696e-16,0.19219320405949492,0.14226365119545353
7,3,False,30.905196181500525,0.2034325081990355,0.062291985406445205,14.647140590330562,235.13683975170034,0.9999999999999976,1.000000000000004,3.3306690738754696e-16,0.18398371538801772,0.1397843352074775
7,4,False,31.728136795616077,0.19338334683180788,0.06442661155859163,13.92360097189016,216.11568007464726,0.9999999999999971,1.0000000000000027,4.440892098500626e-16,0.1741041516410848,0.13996956187042686
7,5,False,31.877767758257168,0.18746310643596287,0.0645405618704925,13.49734366338933,209.12962751196972,0.9999999999999982,1.0000000000000027,4.996003610813204e-16,0.16811128221681476,0.14304304344832952
7,6,False,31.47794230714163,0.18677210539808833,0.06322542958671104,13.447591588662355,212.69276739700985,0.9999999999999971,1.000000000000003,3.885780586188048e-16,0.16730817407989906,0.14681539894961945
7,7,False,30.82383874319484,0.18933492398442653,0.06133018060311543,13.632114526878702,222.27416245675008,0.9999999999999973,1.0000000000000022,4.440892098500626e-16,0.16981564190194492,0.1502590364563967
7,8,False,30.075380316718494,0.19360899325613168,0.05927776298890248,13.939847514441482,235.16149752566054,0.9999999999999971,1.000000000000003,4.440892098500626e-16,0.17408907454303105,0.15327650563983286
7,9,False,29.299582591667214,0.1988075830957724,0.057233809055750075,14.314145982895607,250.0994817408106,0.9999999999999958,1.000000000000003,3.3306690738754696e-16,0.17932037451610858,0.15596881662785922
7,10,False,28.522885425001725,0.20456657799461292,0.05525632814484507,14.728793615612133,266.55396965580314,0.9999999999999976,1.000000000000003,3.885780586188048e-16,0.18512526746064184,0.15844100562789737
8,0,False,30.13036077662235,0.1961038752200594,0.047509031250271776,14.119479015844274,297.19568352098327,0.9999999999999971,1.000000000000003,4.440892098500626e-16,0.17790127399473066,0.14346788743879194
8,1,False,31.309029810089697,0.18616546501523776,0.0505193705314461,13.403913481097124,265.3222583752063,0.9999999999999976,1.0000000000000036,4.440892098500626e-16,0.16844719405154987,0.1406420095128902
8,2,True,32.132654854938636,0.17650238181538583,0.05243631192234165,12.708171490707787,242.35441099535436,0.9999999999999978,1.000000000000003,3.3306690738754696e-16,0.15916288021207248,0.14061492678630916
8,3,False,32.225730306353654,0.17144742020541187,0.05102223883552774,12.344214254789659,241.9379183767638,0.9999999999999976,1.0000000000000022,4.440892098500626e-16,0.15425621160027947,0.14340865955095497
8,4,False,31.758506910771082,0.17132786684942558,0.04937590793924,12.335606413158647,249.830472552289,0.9999999999999973,1.000000000000004,4.440892098500626e-16,0.15415231763644519,0.14728422746254785
8,5,False,31.01508471438332,0.1743516564720126,0.04768255861781953,12.553319265984907,263.2685751324927,0.9999999999999971,1.0000000000000027,4.440892098500626e-16,0.15717334286705953,0.15123183800068857
8,6,False,30.16803790056097,0.17906352891649607,0.046012687219627244,12.892574081987718,280.19606897656354,0.9999999999999967,1.0000000000000027,4.440892098500626e-16,0.16191250208456606,0.1549539740192935
8,7,False,29.30130323021309,0.18465000879412774,0.04438076241324452,13.294800633177193,299.56224071557716,0.9999999999999967,1.0000000000000027,4.440892098500626e-16,0.16756746511539714,0.15839761959318893
8,8,False,28.448868783280403,0.19074354988001024,0.042769950491176406,13.733535591360724,321.10244303869376,0.9999999999999944,1.0000000000000022,4.440892098500626e-16,0.1737716052621264,0.16157888134761245
8,9,False,27.617254020411025,0.19724744651135434,0.041140795415163925,14.201816148817507,345.20032987944893,0.9999999999999964,1.0000000000000022,3.3306690738754696e-16,0.18042852976659396,0.16453766628554203
8,10,False,26.800197347077326,0.20419749304791437,0.03944360275210773,14.702219499449846,372.7402791233164,0.999999999999998,1.0000000000000036,3.3306690738754696e-16,0.1875722649026964,0.1673257245994588
9,0,True,29.84976037732535,0.19758017333657846,0.05040072362980735,14.225772480233644,282.2533379624022,0.9999999999999962,1.0000000000000018,3.3306690738754696e-16,0.1776307201510248,0.1494255573616201
9,1,False,30.41574543719908,0.1925474309858238,0.051289582071567,13.863415030979318,270.29689989742906,0.9999999999999971,1.000000000000003,3.3306690738754696e-16,0.17191646825947043,0.14836643725238083
9,2,False,30.670153834232558,0.18875112768690816,0.05137275386867973,13.590081193457387,264.53869356890385,0.9999999999999969,1.0000000000000022,5.551115123125783e-16,0.16725097893223215,0.14909244710382494
9,3,False,30.583978390626534,0.18720392328551913,0.05081393402988352,13.478682476557374,265.25563772784454,0.9999999999999976,1.0000000000000027,4.440892098500626e-16,0.16490345574855172,0.15104660092235486
9,4,False,30.272180358584226,0.1877280232731558,0.049764749404980595,13.516417675667217,271.60626421871336,0.9999999999999971,1.000000000000003,4.440892098500626e-16,0.16484234624945662,0.1533615410747026
9,5,False,29.86204666145069,0.18958041460701247,0.04853816008443778,13.64978985170491,281.2177022771261,0.9999999999999976,1.0000000000000036,3.3306690738754696e-16,0.16632431629297972,0.15552408326525338
9,6,False,29.436506095533286,0.19206149535534042,0.04737476722000106,13.828427665584528,291.89436649614464,0.9999999999999978,1.000000000000004,2.7755575615628914e-16,0.1685902411702018,0.15736859216386875
9,7,False,29.037969458773937,0.19470146287056622,0.04636495611748179,14.01850532668077,302.3513122962955,0.9999999999999964,1.000000000000003,4.440892098500626e-16,0.1711124352949275,0.1588905812616459
9,8,False,28.68376814876535,0.1972380560480332,0.04553180637541223,14.201140035458408,311.89494039329855,0.9999999999999984,1.000000000000003,3.3306690738754696e-16,0.17358871284756924,0.16013483112943347
9,9,False,28.377679624142335,0.19955038890277188,0.04486791839966238,14.367628000999584,320.2205164282303,0.9999999999999976,1.000000000000003,3.3306690738754696e-16,0.17587405532376588,0.16115251915577822
9,10,False,28.11680586196459,0.20160194025327902,0.04435291011326384,14.515339698236083,327.26916139591117,0.9999999999999976,1.000000000000003,4.440892098500626e-16,0.17791813296530304,0.16198892185081096
10,0,False,27.074309790219623,0.23055684386938177,0.04382780359552741,16.6000927585955,378.75712211801385,0.9999999999999982,1.000000000000004,4.440892098500626e-16,0.2126426234422171,0.1492344301541256
10,1,False,26.940072061871977,0.23456055801248382,0.04404699421248897,16.888360176898836,383.41685917152444,0.9999999999999964,1.000000000000003,4.440892098500626e-16,0.2168276085915139,0.14754072274044064
10,2,True,26.841537338018636,0.23865892148601153,0.044387717958934356,17.183442346992834,387.12155382464647,0.9999999999999969,1.0000000000000027,4.440892098500626e-16,0.2211048316834334,0.1453611986809116
10,3,False,26.83648692575477,0.24213585085956804,0.04482760827963006,17.433781261888903,388.9072366551155,0.9999999999999978,1.0000000000000044,4.440892098500626e-16,0.2247468214986941,0.14263913861639183
10,4,False,26.988450891128878,0.24370388211952468,0.04480842864191272,17.546679512605785,391.5932793098003,0.9999999999999976,1.0000000000000022,3.885780586188048e-16,0.22642126081412772,0.13976642066843759
10,5,False,27.25143569774153,0.2420402432435383,0.04338117976308338,17.426897513534747,401.715619738971,0.9999999999999967,1.000000000000004,4.440892098500626e-16,0.22468564191597185,0.13856173870754354
10,6,False,27.316399214550785,0.2380788061706287,0.04094539443690289,17.141674044285274,418.6471831575759,0.9999999999999971,1.000000000000003,4.440892098500626e-16,0.22032101237705948,0.1421254011994223
10,7,False,26.914051229739755,0.23566858174059607,0.038332885310016974,16.968137885322918,442.6522487961239,0.9999999999999973,1.0000000000000036,3.3306690738754696e-16,0.21724815677853104,0.15015344911238138
10,8,False,26.23821004359912,0.2363682844221574,0.03620356166450205,17.01851647839532,470.0785142662398,0.9999999999999964,1.0000000000000022,4.440892098500626e-16,0.21729794656970486,0.15860219638995318
10,9,False,25.55809835082956,0.23884067243013915,0.03467945158616384,17.196528414970018,495.87082922127195,0.9999999999999973,1.000000000000003,3.885780586188048e-16,0.21926289304167676,0.1653624406328994
10,10,False,24.971821989154886,0.24189534684862896,0.03361022190070294,17.41646497310127,518.1895265242808,0.9999999999999971,1.0000000000000027,4.440892098500626e-16,0.2219473438843683,0.17034382069399412
11,0,False,30.737411895223847,0.19499107487834677,0.05222432141753906,14.039357391240973,268.8279523824695,0.9999999999999976,1.000000000000003,4.440892098500626e-16,0.17234659536754565,0.1470150153307852
11,1,False,31.414244233164027,0.18969248833944982,0.053058096900188076,13.657859160440381,257.4132876671641,0.9999999999999969,1.000000000000004,4.440892098500626e-16,0.16720163806755692,0.14519035365777788
11,2,False,32.11511217842552,0.18379986690711217,0.05382749518552063,13.233590417312076,245.85187127324951,0.9999999999999967,1.000000000000003,3.3306690738754696e-16,0.16141580204037634,0.14363686575503257
11,3,True,32.7249933876727,0.17809382592685866,0.05435780184299466,12.822755466733824,235.89540106442607,0.9999999999999967,1.0000000000000027,4.440892098500626e-16,0.15571142182700776,0.14276934385168305
11,4,False,33.13992427073291,0.1734644408100865,0.054517121051728165,12.489439738326233,229.0920631424341,0.9999999999999976,1.0000000000000027,3.3306690738754696e-16,0.15094874519946658,0.14279025064166323
11,5,False,33.321439846528584,0.1704512020849671,0.05428423169220303,12.272486550117641,226.07829506925427,0.9999999999999978,1.000000000000003,3.3306690738754696e-16,0.14768936040830116,0.1435817100834859
11,6,False,33.29644561197453,0.16909095719891915,0.053733020218138465,12.17454891832218,226.5748113338409,0.9999999999999969,1.0000000000000027,3.3306690738754696e-16,0.14602383741246494,0.14485966576126158
11,7,False,33.12070708663101,0.1690995380801323,0.05297170845244989,12.175166741769516,229.8428179392886,0.999999999999996,1.0000000000000022,3.3306690738754696e-16,0.14571884569283025,0.14636167037644793
11,8,False,32.84874499303682,0.1701030141416614,0.052097848749798906,12.247417018199616,235.0848895319673,0.9999999999999969,1.0000000000000022,3.3306690738754696e-16,0.1464317112010282,0.1479178377639453
11,9,False,32.522356006002376,0.17176651460001682,0.0511829478620455,12.367189051201212,241.6271349695364,0.9999999999999976,1.0000000000000027,4.440892098500626e-16,0.1478402780797963,0.14943939083563382
11,10,False,32.17011945636916,0.17383361667961214,0.05027365095520818,12.516020400932064,248.9578569116323,0.9999999999999971,1.0000000000000022,3.3306690738754696e-16,0.14968928053891045,0.1508878916309939
12,0,True,27.162714051649385,0.22803037759547717,0.032837333518575235,16.418187186874356,499.9853955129155,0.9999999999999976,1.000000000000003,3.3306690738754696e-16,0.20412416899784502,0.15907212597463688
12,1,False,27.814120265314987,0.2246023680469854,0.03332271585176074,16.171370499382952,485.2956935239861,0.9999999999999973,1.0000000000000027,3.3306690738754696e-16,0.20077725807302488,0.15622771129000945
12,2,False,28.577009944076263,0.22014960632876157,0.0338862584410146,15.850771655670837,467.763995935464,0.9999999999999976,1.000000000000004,3.3306690738754696e-16,0.1964147436240067,0.15317263424819547
12,3,False,29.440341617730063,0.21462938084554312,0.034533714771660305,15.453315420879111,447.48488609052555,0.9999999999999978,1.0000000000000027,4.440892098500626e-16,0.1909807767054053,0.15005636684356038
12,4,False,30.333102380965475,0.20838424975458433,0.03518864067606952,15.00366598233007,426.37810651587637,0.9999999999999973,1.0000000000000027,3.3306690738754696e-16,0.184789007668851,0.14725118281005425
12,5,False,31.11991026985424,0.20225409571737094,0.035671127330766876,14.56229489165069,408.23758544604493,0.999999999999996,1.0000000000000027,5.551115123125783e-16,0.1786438971324948,0.14527884151453668
12,6,False,31.651530138088777,0.19734989049359578,0.03576961194389903,14.209192115538901,397.2419979793061,0.9999999999999978,1.0000000000000036,3.3306690738754696e-16,0.17363339273776537,0.1445430962235276
12,7,False,31.83703104965489,0.19458760542204934,0.035355742701788616,14.010307590387551,396.2668160745152,0.999999999999998,1.0000000000000027,4.440892098500626e-16,0.17067762913085827,0.14510221953471045
12,8,False,31.668343916790473,0.1944069859082374,0.03442244293158249,13.997302985393098,406.6330508039165,0.9999999999999982,1.000000000000003,3.3306690738754696e-16,0.1702457111522849,0.1467109204336414
12,9,False,31.18995850045962,0.19684695859816834,0.033033892841231136,14.172981019068125,429.04362156730645,0.9999999999999978,1.0000000000000027,3.3306690738754696e-16,0.17241336354549217,0.14902850537491405
12,10,False,30.460726588301437,0.2017587245681635,0.03126659959063222,14.526628168907774,464.6053091510499,0.9999999999999971,1.0000000000000036,4.440892098500626e-16,0.1770556679278216,0.1517794373182312
13,0,True,25.366681019381303,0.2539919755278383,0.05872579164642695,18.287422238004368,311.4035881901479,0.9999999999999976,1.0000000000000027,4.440892098500626e-16,0.2334776330399953,0.15052725586238266
13,1,False,25.4270656175021,0.2544409554574181,0.05907731349133448,18.3197487929341,310.0978651580231,0.9999999999999976,1.0000000000000018,3.3306690738754696e-16,0.23409342019779766,0.1494143241205065
